id_str,score,place_typefull_nametext,,,extended_tweet,re_tweet,,,
1.05803E+18,1,,,@PetroWebOps @Apple @sprint @TMobile My bet is on carriers dropping 2/3G eventually. 5G is really only yet another… https://t.co/q3aIPLjAMN,"@PetroWebOps @Apple @sprint @TMobile My bet is on carriers dropping 2/3G eventually. 5G is really only yet another step forward in the LTE landscape. LTE -&gt; LTE Advanced (Class 6) -&gt; LTE Class 18, etc, etc. Mostly I’ve found it to be simple process of evolution, with a lot of hype and new spectrum involved.",,,,
1.05803E+18,1,,,"RT @JohnMcKee453: T-Mobile has cleared another hurdle in its pursuit of merging with Sprint to create the “New T-Mobile.”

https://t.co/dLr…",,T-Mobile has cleared another hurdle in its pursuit of merging with Sprint to create the “New T-Mobile.”… https://t.co/q6j8rqXYfd,,,
1.05803E+18,1,,,"@MichelCombes @sprint Reading some of the replies, I'm glad I have @verizon for service. Switched to them after our… https://t.co/EiaoFJDHwk","@MichelCombes @sprint Reading some of the replies, I'm glad I have @verizon for service. Switched to them after our big flood of 2016. I have not lost service once.",,,,
1.05803E+18,1,,,@MichelCombes @sprint I’m waiting?!?😐😐😐,,,,,
1.05803E+18,1,,,@sprintcare @sprint my service like alot of customers was affected yesterday with the network outage. I called toda… https://t.co/u3rJi4UTdZ,@sprintcare @sprint my service like alot of customers was affected yesterday with the network outage. I called today to receive credit for the 4 lines of service I have. The rep offered me $10 for the whole account ($2.50 per account) I will just cancel.,,,,
1.05803E+18,1,,,RT @rachelrunning66: @MichelCombes @sprint Does this apply to your existing customers?  Been with you since Nextel days and I feel like I p…,,@MichelCombes @sprint Does this apply to your existing customers?  Been with you since Nextel days and I feel like… https://t.co/Twa9q8ecNB,,,
1.05803E+18,1,,,"Yesterday, I needed to make a 911 call in the Chicagoland area, however, @sprint had a network outage in the Chicag… https://t.co/UGtZ21BdNU","Yesterday, I needed to make a 911 call in the Chicagoland area, however, @sprint had a network outage in the Chicagoland area and I was unable to make the call. 

Sprint has resolved my complaint and issue today and look forward to being notified of network outages. #Sprint",,,,
1.05803E+18,1,,,RT @UncleshawnieP: @MichelCombes @sprint Just dropped sprint after 17 years!! Good riddance!,,@MichelCombes @sprint Just dropped sprint after 17 years!! Good riddance!,,,
1.05803E+18,3,,,@dwtovar @sprint Love it!,,,,,
1.05803E+18,1,,,@sprintcare @MichelCombes Well I have done this before and nothing has been done still horrible customer service at… https://t.co/lHlnVRZdAp,@sprintcare @MichelCombes Well I have done this before and nothing has been done still horrible customer service at the store. Really would like to hear what the CEO Thinks he is showing all the money sprint has made but obviously not customer service training for staff,,,,
1.05803E+18,2,,,I’m leaving @Sprint after 17 years 🤨,,,,,
1.05803E+18,1,,,"@MichelCombes @sprint Followback, @MichelCombes, I'll give you the same chance I gave @JohnLegere. Fair is fair.",,,,,
1.05803E+18,1,,,@sprintcare You are not responding,,,,,
1.05803E+18,1,,,@MichelCombes @sprint Hi Michel. I’m a downsized Sprint Employee who has a connection to SWIVL. Mason Levy is a fou… https://t.co/EeMH4W9ey3,"@MichelCombes @sprint Hi Michel. I’m a downsized Sprint Employee who has a connection to SWIVL. Mason Levy is a founder, CEO and friend who has a great solution for CHURN via customer experience, Allow me to connect y’all Nancy.Keer.Armstrong@gmail.com",,,,
1.05803E+18,1,,,"RT @MichelCombes: One thing is for sure: @Sprint, we never stand still. My #SprintFam team and I are continuing to focus on strong financia…",,"One thing is for sure: @Sprint, we never stand still. My #SprintFam team and I are continuing to focus on strong fi… https://t.co/qTSfJMBYtt",,,
1.05803E+18,1,,,"RT @MichelCombes: One thing is for sure: @Sprint, we never stand still. My #SprintFam team and I are continuing to focus on strong financia…",,"One thing is for sure: @Sprint, we never stand still. My #SprintFam team and I are continuing to focus on strong fi… https://t.co/qTSfJMBYtt",,,
1.05803E+18,1,,,"RT @MichelCombes: One thing is for sure: @Sprint, we never stand still. My #SprintFam team and I are continuing to focus on strong financia…",,"One thing is for sure: @Sprint, we never stand still. My #SprintFam team and I are continuing to focus on strong fi… https://t.co/qTSfJMBYtt",,,
1.05803E+18,1,,,@MichelCombes @sprintcare Thanks Sprint for wasting hours of my life because you cancelled my online order without… https://t.co/S220poojGe,"@MichelCombes @sprintcare Thanks Sprint for wasting hours of my life because you cancelled my online order without notification or cause.Still on the phone, 2+ hours today alone, transfered 9 times. STILL DO NOT HAVE THE PHONE REORDERED.",,,,
1.05803E+18,2,,,When you ask to speak with a supervisor at @sprint they basically just put you on hold for 30 minutes I’m sure she… https://t.co/EP6KkHprIc,When you ask to speak with a supervisor at @sprint they basically just put you on hold for 30 minutes I’m sure she forgot I’m on hold. #amazingcustomerservice,,,,
1.05803E+18,3,,,@MichelCombes @sprint Great revenue growth while service is CRAP!!!,,,,,
1.05803E+18,1,,,@sprintcare I had no service voice and text and data for at least 3 hours last night.  Still unsure if I have servi… https://t.co/Ka75o39mRb,@sprintcare I had no service voice and text and data for at least 3 hours last night.  Still unsure if I have service as I haven't tried to make a call or text and am using wifi. Will I get a credit on my bill for this inconvenience since this is Sprints issue???,,,,
1.05803E+18,2,city,"Miami, FL",Switch to @TMobile bihhh,,,,,
1.05803E+18,1,,,"@sprintcare On top of paying $400 plus for 4 phones a month, we did a hard reset on an iphone and it’s still “searc… https://t.co/tJgixHRo3U","@sprintcare On top of paying $400 plus for 4 phones a month, we did a hard reset on an iphone and it’s still “searching” for a network and the other phone can’t make calls!!!!",,,,
1.05803E+18,2,,,Lol @sprint offered $20 off our bill because of the outage. Ohhhh if they only knew the issue we had last night whi… https://t.co/zjHyGK2f4y,"Lol @sprint offered $20 off our bill because of the outage. Ohhhh if they only knew the issue we had last night while our phones were down. But get your popcorn, they’re about to know. 😡😡😡😡",,,,
1.05803E+18,1,,,@sprintcare Why was I out of service for hours? Will I get some sort of credit? What caused this massive outage?,,,,,
1.05803E+18,3,,,So proud of how @Sprint Network’s @BullisB goes above and beyond for #Halloween. He finished off this year’s holida… https://t.co/pRTuV40kUo,So proud of how @Sprint Network’s @BullisB goes above and beyond for #Halloween. He finished off this year’s holiday by raising ~25K for @JohnsHopkins Children’s Center! Check out his awesome décor : https://t.co/AYkVnSAj2X,,,,
1.05803E+18,1,,,"@sprintcare Great, because you should see from my call logs I tried to make several important calls and was unable… https://t.co/7G7p7EjAjd","@sprintcare Great, because you should see from my call logs I tried to make several important calls and was unable too. Where do I send this message too ?",,,,
1.05803E+18,2,,,Ok file a better business complaint,,,,,
1.05803E+18,1,,,RT @lesly_Noemii: Alv @sprint !! I seriously think metro has better service,,Alv @sprint !! I seriously think metro has better service,,,
1.05803E+18,1,,,RT @lesly_Noemii: Alv @sprint !! I seriously think metro has better service,,Alv @sprint !! I seriously think metro has better service,,,
1.05803E+18,2,,,Just started the porting process to leave @sprint! Finally a phone that works!,,,,,
1.05803E+18,1,,,@sprintcare Why dm there’s nothing to hide,,,,,
1.05803E+18,1,,,@sprintcare @brooksrealty365 If you actually supported wifi calling on byod like the pixel this could be a viable o… https://t.co/F1sjZK1ldW,"@sprintcare @brooksrealty365 If you actually supported wifi calling on byod like the pixel this could be a viable option for some of us, but you don't provide those advanced options to phones that support them on other carriers so there's that...",,,,
1.05803E+18,2,,,@sprint What’s up with the phone issue in the Midwest? Still having problems. Missing opportunities.,,,,,
1.05803E+18,3,,,RT @SprintCTO: So proud of how @Sprint Network’s @BullisB goes above and beyond for #Halloween. He finished off this year’s holiday by rais…,,So proud of how @Sprint Network’s @BullisB goes above and beyond for #Halloween. He finished off this year’s holida… https://t.co/pRTuV40kUo,,,
1.05803E+18,3,,,RT @SprintCTO: So proud of how @Sprint Network’s @BullisB goes above and beyond for #Halloween. He finished off this year’s holiday by rais…,,So proud of how @Sprint Network’s @BullisB goes above and beyond for #Halloween. He finished off this year’s holida… https://t.co/pRTuV40kUo,,,
1.05803E+18,3,,,RT @SprintCTO: So proud of how @Sprint Network’s @BullisB goes above and beyond for #Halloween. He finished off this year’s holiday by rais…,,So proud of how @Sprint Network’s @BullisB goes above and beyond for #Halloween. He finished off this year’s holida… https://t.co/pRTuV40kUo,,,
1.05803E+18,3,,,RT @SprintCTO: So proud of how @Sprint Network’s @BullisB goes above and beyond for #Halloween. He finished off this year’s holiday by rais…,,So proud of how @Sprint Network’s @BullisB goes above and beyond for #Halloween. He finished off this year’s holida… https://t.co/pRTuV40kUo,,,
1.05803E+18,3,,,RT @SprintCTO: So proud of how @Sprint Network’s @BullisB goes above and beyond for #Halloween. He finished off this year’s holiday by rais…,,So proud of how @Sprint Network’s @BullisB goes above and beyond for #Halloween. He finished off this year’s holida… https://t.co/pRTuV40kUo,,,
1.05803E+18,3,,,RT @SprintCTO: So proud of how @Sprint Network’s @BullisB goes above and beyond for #Halloween. He finished off this year’s holiday by rais…,,So proud of how @Sprint Network’s @BullisB goes above and beyond for #Halloween. He finished off this year’s holida… https://t.co/pRTuV40kUo,,,
1.05803E+18,3,,,RT @SprintCTO: So proud of how @Sprint Network’s @BullisB goes above and beyond for #Halloween. He finished off this year’s holiday by rais…,,So proud of how @Sprint Network’s @BullisB goes above and beyond for #Halloween. He finished off this year’s holida… https://t.co/pRTuV40kUo,,,
1.05803E+18,3,,,RT @SprintCTO: So proud of how @Sprint Network’s @BullisB goes above and beyond for #Halloween. He finished off this year’s holiday by rais…,,So proud of how @Sprint Network’s @BullisB goes above and beyond for #Halloween. He finished off this year’s holida… https://t.co/pRTuV40kUo,,,
1.05803E+18,3,,,RT @SprintCTO: So proud of how @Sprint Network’s @BullisB goes above and beyond for #Halloween. He finished off this year’s holiday by rais…,,So proud of how @Sprint Network’s @BullisB goes above and beyond for #Halloween. He finished off this year’s holida… https://t.co/pRTuV40kUo,,,
1.05803E+18,3,,,RT @SprintCTO: So proud of how @Sprint Network’s @BullisB goes above and beyond for #Halloween. He finished off this year’s holiday by rais…,,So proud of how @Sprint Network’s @BullisB goes above and beyond for #Halloween. He finished off this year’s holida… https://t.co/pRTuV40kUo,,,
1.05803E+18,3,,,RT @SprintCTO: So proud of how @Sprint Network’s @BullisB goes above and beyond for #Halloween. He finished off this year’s holiday by rais…,,So proud of how @Sprint Network’s @BullisB goes above and beyond for #Halloween. He finished off this year’s holida… https://t.co/pRTuV40kUo,,,
1.05803E+18,3,,,RT @SprintCTO: So proud of how @Sprint Network’s @BullisB goes above and beyond for #Halloween. He finished off this year’s holiday by rais…,,So proud of how @Sprint Network’s @BullisB goes above and beyond for #Halloween. He finished off this year’s holida… https://t.co/pRTuV40kUo,,,
1.05803E+18,3,,,RT @SprintCTO: So proud of how @Sprint Network’s @BullisB goes above and beyond for #Halloween. He finished off this year’s holiday by rais…,,So proud of how @Sprint Network’s @BullisB goes above and beyond for #Halloween. He finished off this year’s holida… https://t.co/pRTuV40kUo,,,
1.05803E+18,3,,,RT @SprintCTO: So proud of how @Sprint Network’s @BullisB goes above and beyond for #Halloween. He finished off this year’s holiday by rais…,,So proud of how @Sprint Network’s @BullisB goes above and beyond for #Halloween. He finished off this year’s holida… https://t.co/pRTuV40kUo,,,
1.05803E+18,3,,,RT @SprintCTO: So proud of how @Sprint Network’s @BullisB goes above and beyond for #Halloween. He finished off this year’s holiday by rais…,,So proud of how @Sprint Network’s @BullisB goes above and beyond for #Halloween. He finished off this year’s holida… https://t.co/pRTuV40kUo,,,
1.05803E+18,3,,,RT @SprintCTO: So proud of how @Sprint Network’s @BullisB goes above and beyond for #Halloween. He finished off this year’s holiday by rais…,,So proud of how @Sprint Network’s @BullisB goes above and beyond for #Halloween. He finished off this year’s holida… https://t.co/pRTuV40kUo,,,
1.05803E+18,3,,,RT @SprintCTO: So proud of how @Sprint Network’s @BullisB goes above and beyond for #Halloween. He finished off this year’s holiday by rais…,,So proud of how @Sprint Network’s @BullisB goes above and beyond for #Halloween. He finished off this year’s holida… https://t.co/pRTuV40kUo,,,
1.05803E+18,3,,,RT @SprintCTO: So proud of how @Sprint Network’s @BullisB goes above and beyond for #Halloween. He finished off this year’s holiday by rais…,,So proud of how @Sprint Network’s @BullisB goes above and beyond for #Halloween. He finished off this year’s holida… https://t.co/pRTuV40kUo,,,
1.05803E+18,3,,,RT @SprintCTO: So proud of how @Sprint Network’s @BullisB goes above and beyond for #Halloween. He finished off this year’s holiday by rais…,,So proud of how @Sprint Network’s @BullisB goes above and beyond for #Halloween. He finished off this year’s holida… https://t.co/pRTuV40kUo,,,
